txn_id,investor_id,scheme_code,txn_date,amount,txn_type,age_band,income_bucket,city_tier,state
23168,3446,127890,2024-08-26,30454.21,SIP,55-64,< 5L,Tier 1,Gujarat
23169,1780,121098,2024-07-03,28120.6,SIP,25-34,10L-20L,Tier 3,Madhya Pradesh
23170,4060,151234,2024-09-05,64949.86,Redemption,55-64,50L+,Tier 1,Maharashtra
23171,681,116543,2025-03-19,4013.21,SIP,45-54,50L+,Tier 1,Gujarat
23172,2779,147839,2026-03-30,12612.63,SIP,65+,5L-10L,Tier 3,Haryana
23173,1722,124567,2024-09-24,2887.68,SIP,18-24,20L-50L,Tier 2,Karnataka
23174,3803,122639,2023-09-02,47652.78,SIP,18-24,20L-50L,Tier 1,Telangana
23175,4064,121098,2025-12-23,47152.53,SIP,45-54,20L-50L,Tier 1,Kerala
23176,710,132198,2026-01-26,45863.79,SIP,45-54,5L-10L,Tier 2,Rajasthan
23177,4512,154321,2023-03-27,277438.19,Redemption,65+,20L-50L,Tier 2,Haryana
23178,4608,146783,2022-08-01,4413.94,SIP,55-64,50L+,Tier 2,Gujarat
23179,1791,140987,2022-09-02,5055.56,SIP,25-34,5L-10L,Tier 2,West Bengal
23180,766,128472,2022-08-03,3501.36,SIP,35-44,< 5L,Tier 2,Madhya Pradesh
23181,4777,138543,2022-08-31,7922.07,SIP,55-64,50L+,Tier 3,Rajasthan
23182,974,128472,2022-01-18,729802.68,Lumpsum,25-34,5L-10L,Tier 3,Uttar Pradesh
23183,2070,139847,2024-05-23,591109.07,Lumpsum,45-54,10L-20L,Tier 1,Kerala
23184,522,153456,2025-09-26,694540.0,Lumpsum,45-54,< 5L,Tier 3,Gujarat
23185,1616,147839,2023-08-12,48445.02,SIP,25-34,10L-20L,Tier 1,Rajasthan
23186,2538,134567,2025-10-23,11411.45,SIP,18-24,20L-50L,Tier 1,West Bengal
23187,2401,133322,2025-12-17,24439.1,SIP,35-44,20L-50L,Tier 2,Haryana
23188,2983,138543,2025-01-17,27857.38,SIP,45-54,50L+,Tier 1,Kerala
23189,1010,116543,2024-10-19,81972.44,Redemption,25-34,5L-10L,Tier 2,Kerala
23190,2120,120987,2024-02-27,315002.55,Redemption,25-34,5L-10L,Tier 3,Kerala
23191,4793,147839,2024-02-17,235615.01,Redemption,35-44,< 5L,Tier 2,Maharashtra
23192,293,144321,2023-03-12,48740.57,SIP,25-34,10L-20L,Tier 2,Rajasthan
23193,121,118834,2023-06-05,20980.68,SIP,18-24,10L-20L,Tier 2,Kerala
23194,4208,133322,2026-01-29,499537.7,Lumpsum,18-24,50L+,Tier 2,West Bengal
23195,585,118765,2022-05-30,524625.2,Lumpsum,18-24,< 5L,Tier 3,Haryana
23196,3869,121098,2026-01-31,38038.46,SIP,45-54,20L-50L,Tier 2,Haryana
23197,2536,123456,2022-02-09,12971.21,SIP,45-54,< 5L,Tier 2,Telangana
23198,4821,143256,2022-06-25,568794.5,Lumpsum,35-44,< 5L,Tier 3,Uttar Pradesh
23199,1461,121098,2023-11-30,3466.09,SIP,35-44,< 5L,Tier 1,Rajasthan
23200,439,135773,2024-04-07,631250.09,Lumpsum,65+,50L+,Tier 1,Gujarat
23201,4918,140987,2023-04-19,37843.18,SIP,18-24,< 5L,Tier 3,Rajasthan
23202,4835,136789,2024-02-16,406839.05,Lumpsum,25-34,< 5L,Tier 3,Haryana
23203,220,128472,2025-02-20,19676.36,SIP,25-34,50L+,Tier 3,Kerala
23204,1038,152167,2023-01-18,125925.49,Redemption,55-64,< 5L,Tier 1,Madhya Pradesh
23205,3225,129876,2024-07-19,24446.89,SIP,65+,< 5L,Tier 1,Tamil Nadu
23206,4828,147210,2025-04-14,194669.15,Redemption,65+,< 5L,Tier 3,West Bengal
23207,890,115678,2022-09-08,23777.29,SIP,25-34,10L-20L,Tier 1,Uttar Pradesh
23208,363,120987,2023-10-17,343982.27,Redemption,18-24,< 5L,Tier 2,Karnataka
23209,2413,144321,2022-11-06,405294.84,Redemption,35-44,50L+,Tier 2,Telangana
23210,1294,138291,2022-09-02,632866.14,Lumpsum,65+,5L-10L,Tier 2,Uttar Pradesh
23211,1004,118765,2025-01-17,555201.21,Lumpsum,25-34,< 5L,Tier 1,Karnataka
23212,4076,140987,2025-01-04,497999.06,Redemption,55-64,20L-50L,Tier 2,Maharashtra
23213,3362,118765,2024-06-16,897508.79,Lumpsum,25-34,< 5L,Tier 2,Gujarat
23214,285,138291,2023-11-22,24785.95,SIP,55-64,5L-10L,Tier 2,Kerala
23215,404,149012,2022-04-24,23544.62,SIP,25-34,50L+,Tier 1,Maharashtra
23216,1949,145672,2023-07-25,2897.45,SIP,65+,5L-10L,Tier 1,Maharashtra
23217,756,151234,2024-11-28,39701.56,SIP,55-64,5L-10L,Tier 1,Gujarat
23218,2056,151234,2023-04-30,994.03,SIP,18-24,50L+,Tier 1,Kerala
23219,4113,146783,2024-12-20,996298.81,Lumpsum,45-54,20L-50L,Tier 1,West Bengal
23220,3488,141234,2024-11-18,159910.71,Lumpsum,55-64,10L-20L,Tier 2,Tamil Nadu
23221,763,139847,2025-08-24,407724.32,Lumpsum,65+,< 5L,Tier 2,Uttar Pradesh
23222,4401,122639,2023-10-01,9313.15,SIP,35-44,20L-50L,Tier 1,Madhya Pradesh
23223,3540,133322,2022-02-25,21151.09,SIP,45-54,50L+,Tier 2,Maharashtra
23224,2445,148540,2024-04-20,10472.37,SIP,65+,10L-20L,Tier 2,Karnataka
23225,2468,152167,2023-08-23,598985.6,Lumpsum,35-44,< 5L,Tier 3,Maharashtra
23226,2509,154321,2023-07-19,22402.76,SIP,18-24,5L-10L,Tier 1,Karnataka
23227,151,144321,2024-02-21,15623.62,SIP,55-64,20L-50L,Tier 1,Maharashtra
23228,1440,151234,2025-05-04,25076.72,SIP,25-34,5L-10L,Tier 1,Tamil Nadu
23229,1348,123456,2024-09-02,739312.1,Lumpsum,35-44,10L-20L,Tier 2,Delhi
23230,4135,132198,2024-04-19,233233.66,Lumpsum,18-24,50L+,Tier 3,Haryana
23231,4321,124567,2023-12-27,455537.2,Redemption,55-64,5L-10L,Tier 2,West Bengal
23232,1239,127890,2025-10-14,291262.32,Lumpsum,55-64,5L-10L,Tier 3,Rajasthan
23233,3369,140987,2023-04-15,330914.25,Redemption,55-64,5L-10L,Tier 3,Karnataka
23234,1336,124567,2024-01-09,24673.13,SIP,45-54,5L-10L,Tier 2,Haryana
23235,3302,125497,2024-03-22,28774.54,SIP,65+,5L-10L,Tier 2,Maharashtra
23236,4420,124567,2022-10-08,14246.57,SIP,25-34,< 5L,Tier 1,Rajasthan
23237,702,120987,2024-12-12,152471.81,Redemption,25-34,10L-20L,Tier 3,Uttar Pradesh
23238,3361,141234,2025-12-31,201538.11,Lumpsum,35-44,50L+,Tier 1,Tamil Nadu
23239,4493,135773,2024-06-14,15828.37,SIP,45-54,50L+,Tier 2,Maharashtra
23240,367,152167,2026-01-28,473537.18,Redemption,55-64,50L+,Tier 3,Kerala
23241,2447,140987,2022-04-01,623225.38,Lumpsum,55-64,5L-10L,Tier 1,Tamil Nadu
23242,584,140987,2023-08-16,14663.75,SIP,55-64,10L-20L,Tier 2,Karnataka
23243,651,153456,2024-12-30,47441.4,SIP,25-34,< 5L,Tier 1,Kerala
23244,760,136789,2023-01-24,9688.14,SIP,35-44,5L-10L,Tier 2,Haryana
23245,4165,119418,2025-08-23,96758.94,Lumpsum,25-34,5L-10L,Tier 3,Haryana
23246,2947,123456,2024-10-27,6366.06,Redemption,55-64,< 5L,Tier 1,West Bengal
23247,3670,133322,2025-09-01,15293.37,SIP,25-34,5L-10L,Tier 2,Gujarat
23248,72,118834,2026-01-13,83389.78,Redemption,35-44,< 5L,Tier 2,Kerala
23249,1960,120987,2023-03-02,459368.1,Redemption,55-64,10L-20L,Tier 2,Rajasthan
23250,4960,118765,2023-01-01,27222.74,SIP,45-54,5L-10L,Tier 2,Rajasthan
23251,715,141234,2024-05-07,1652.13,SIP,25-34,50L+,Tier 3,Karnataka
23252,4565,143256,2025-05-14,26743.28,SIP,25-34,50L+,Tier 3,Tamil Nadu
23253,1569,147839,2023-01-09,25280.26,SIP,25-34,10L-20L,Tier 2,Tamil Nadu
23254,1850,154321,2024-07-02,22580.01,Redemption,65+,5L-10L,Tier 1,Gujarat
23255,1446,143256,2025-04-09,21424.11,SIP,65+,20L-50L,Tier 1,Rajasthan
23256,4806,139847,2022-04-13,507994.92,Lumpsum,45-54,20L-50L,Tier 3,Karnataka
23257,4580,133322,2022-08-09,375338.48,Lumpsum,55-64,5L-10L,Tier 3,Haryana
23258,4231,153456,2023-04-04,144095.27,Redemption,25-34,50L+,Tier 2,Tamil Nadu
23259,4816,152167,2024-11-04,424902.94,Redemption,55-64,10L-20L,Tier 2,Uttar Pradesh
23260,3475,145672,2024-09-05,273692.14,Redemption,18-24,5L-10L,Tier 3,Karnataka
23261,4052,129876,2023-09-21,67043.64,Redemption,25-34,10L-20L,Tier 2,Delhi
23262,4411,151234,2023-01-23,23718.37,SIP,25-34,< 5L,Tier 3,West Bengal
23263,2008,124567,2025-12-12,155683.05,Redemption,65+,20L-50L,Tier 3,West Bengal
23264,736,119418,2023-05-21,39613.13,SIP,35-44,5L-10L,Tier 3,West Bengal
23265,4356,129876,2022-06-03,33622.7,SIP,55-64,10L-20L,Tier 1,Delhi
23266,436,142517,2023-12-09,25905.09,SIP,65+,5L-10L,Tier 3,Delhi
23267,1710,137654,2023-12-15,46174.5,SIP,55-64,20L-50L,Tier 1,Madhya Pradesh
23268,2079,144321,2024-05-04,10112.93,SIP,35-44,10L-20L,Tier 2,Haryana
23269,1550,139847,2025-01-28,446963.45,Redemption,45-54,5L-10L,Tier 1,Karnataka
23270,2503,129876,2023-08-09,721413.79,Lumpsum,25-34,20L-50L,Tier 3,Maharashtra
23271,2208,137654,2024-04-07,44059.19,SIP,18-24,10L-20L,Tier 3,Telangana
23272,1848,148540,2022-06-27,297366.58,Redemption,45-54,20L-50L,Tier 1,Kerala
23273,1191,147839,2022-10-17,9768.96,SIP,65+,5L-10L,Tier 3,Uttar Pradesh
23274,1158,134567,2024-07-11,40610.67,SIP,25-34,20L-50L,Tier 2,Madhya Pradesh
23275,2098,143256,2025-05-08,38736.43,Lumpsum,55-64,50L+,Tier 3,Gujarat
23276,4761,127890,2025-08-05,21550.77,SIP,55-64,< 5L,Tier 1,Tamil Nadu
23277,3348,132198,2025-09-08,13209.64,SIP,35-44,20L-50L,Tier 1,Tamil Nadu
23278,1816,121098,2025-04-02,395131.82,Lumpsum,45-54,< 5L,Tier 1,West Bengal
23279,4429,125497,2024-01-02,721875.41,Lumpsum,55-64,< 5L,Tier 3,Maharashtra
23280,4626,123456,2024-09-29,15425.53,SIP,65+,< 5L,Tier 2,Karnataka
23281,3153,133322,2023-11-01,239676.58,Redemption,55-64,10L-20L,Tier 3,Karnataka
23282,4645,127890,2025-04-22,41950.55,SIP,55-64,< 5L,Tier 1,Haryana
23283,2220,149012,2022-12-31,8546.28,SIP,25-34,20L-50L,Tier 1,Madhya Pradesh
23284,3977,154321,2025-05-23,11793.47,SIP,55-64,20L-50L,Tier 2,Gujarat
23285,393,135773,2022-01-13,16204.88,SIP,65+,< 5L,Tier 1,Gujarat
23286,3257,138291,2026-02-20,16004.82,SIP,18-24,5L-10L,Tier 3,Delhi
23287,46,120987,2022-06-05,54256.92,Redemption,45-54,10L-20L,Tier 1,Telangana
23288,1405,140987,2022-12-17,443010.95,Lumpsum,55-64,< 5L,Tier 1,Kerala
23289,1764,133322,2023-08-10,27474.94,SIP,55-64,20L-50L,Tier 1,Uttar Pradesh
23290,2862,139847,2023-01-21,424708.32,Lumpsum,35-44,10L-20L,Tier 1,Telangana
23291,2722,135773,2022-08-22,3261.0,SIP,35-44,50L+,Tier 1,Telangana
23292,3519,115678,2024-02-07,36523.06,SIP,55-64,50L+,Tier 3,Kerala
23293,3535,134567,2026-04-14,28365.64,Redemption,65+,10L-20L,Tier 2,Telangana
23294,1559,154321,2025-02-17,38311.15,SIP,65+,5L-10L,Tier 2,Haryana
23295,4817,150345,2026-02-15,22165.02,SIP,18-24,10L-20L,Tier 3,Tamil Nadu
23296,2065,134567,2025-02-26,19824.11,SIP,55-64,5L-10L,Tier 1,Uttar Pradesh
23297,4721,139847,2022-09-15,240099.1,Redemption,55-64,20L-50L,Tier 3,Tamil Nadu
23298,2870,153456,2024-09-01,258035.3,Redemption,45-54,50L+,Tier 2,Maharashtra
23299,4776,153456,2023-08-26,960806.47,Lumpsum,25-34,50L+,Tier 3,Madhya Pradesh
23300,2390,148540,2025-08-30,9386.28,SIP,65+,< 5L,Tier 2,Tamil Nadu
23301,1050,144321,2023-04-23,11079.85,SIP,18-24,50L+,Tier 3,Maharashtra
23302,2327,141234,2022-10-11,19009.54,SIP,18-24,< 5L,Tier 2,Madhya Pradesh
23303,1591,136789,2025-05-13,812493.82,Lumpsum,65+,5L-10L,Tier 1,West Bengal
23304,2992,125497,2022-04-27,226042.3,Redemption,45-54,< 5L,Tier 3,Telangana
23305,1933,129876,2023-09-18,41059.38,Lumpsum,65+,< 5L,Tier 2,Kerala
23306,1106,136789,2022-11-21,8312.98,SIP,55-64,20L-50L,Tier 1,Madhya Pradesh
23307,4837,129876,2022-12-04,496466.69,Redemption,65+,10L-20L,Tier 1,West Bengal
23308,4013,129876,2026-05-26,9201.3,SIP,18-24,20L-50L,Tier 3,Madhya Pradesh
23309,2434,149012,2026-02-08,34017.55,SIP,65+,20L-50L,Tier 1,Uttar Pradesh
23310,756,128472,2025-02-12,293824.98,Redemption,55-64,5L-10L,Tier 1,Gujarat
23311,352,123456,2025-07-22,18850.47,SIP,35-44,10L-20L,Tier 2,Karnataka
23312,4488,137654,2024-03-07,43867.74,SIP,45-54,20L-50L,Tier 2,Kerala
23313,2858,151234,2023-09-08,154926.24,Redemption,55-64,10L-20L,Tier 3,Maharashtra
23314,4343,145672,2026-03-18,40979.78,SIP,55-64,5L-10L,Tier 1,Haryana
23315,359,133322,2025-04-20,32692.7,SIP,18-24,50L+,Tier 3,Telangana
23316,4719,148540,2022-12-08,42710.51,SIP,65+,5L-10L,Tier 1,Rajasthan
23317,2556,142517,2022-10-27,13812.41,SIP,65+,50L+,Tier 3,Telangana
23318,1689,153456,2024-10-10,2136.18,SIP,25-34,20L-50L,Tier 2,Haryana
23319,3023,125497,2024-02-12,444852.03,Lumpsum,45-54,50L+,Tier 1,Maharashtra
23320,3061,142517,2024-01-24,21650.6,Redemption,65+,< 5L,Tier 2,Gujarat
23321,1666,141234,2025-01-10,11829.85,SIP,25-34,5L-10L,Tier 2,Gujarat
23322,1811,121098,2025-08-17,31621.31,SIP,18-24,< 5L,Tier 2,Madhya Pradesh
23323,1341,119418,2022-06-24,14740.74,SIP,35-44,10L-20L,Tier 3,West Bengal
23324,3014,131234,2024-05-19,490226.24,Redemption,55-64,10L-20L,Tier 1,Rajasthan
23325,3663,121098,2025-02-15,260479.7,Redemption,65+,< 5L,Tier 3,Tamil Nadu
23326,1420,142517,2022-12-03,43509.27,SIP,35-44,50L+,Tier 2,Uttar Pradesh
23327,926,136789,2023-04-16,30053.86,SIP,65+,< 5L,Tier 2,Telangana
23328,715,138543,2022-04-18,997437.67,Lumpsum,25-34,50L+,Tier 3,Karnataka
23329,1798,137654,2025-07-25,865391.15,Lumpsum,18-24,< 5L,Tier 1,Madhya Pradesh
23330,3789,128472,2024-06-12,36047.7,SIP,55-64,5L-10L,Tier 1,Haryana
23331,3551,118765,2025-04-05,833353.58,Lumpsum,25-34,5L-10L,Tier 1,Rajasthan
23332,4319,147839,2022-04-02,16249.22,SIP,45-54,50L+,Tier 3,Tamil Nadu
23333,2717,129876,2025-09-28,13793.32,SIP,45-54,5L-10L,Tier 2,Delhi
23334,1293,151234,2022-06-17,33571.16,Redemption,35-44,50L+,Tier 3,Madhya Pradesh
23335,1667,138291,2022-11-22,32224.59,SIP,18-24,50L+,Tier 2,Madhya Pradesh
23336,1461,134567,2023-03-21,380837.04,Lumpsum,35-44,< 5L,Tier 1,Rajasthan
23337,4055,153456,2025-02-10,11729.24,SIP,35-44,20L-50L,Tier 2,Madhya Pradesh
23338,4009,153456,2022-06-27,152837.66,Redemption,65+,20L-50L,Tier 1,Maharashtra
23339,1496,141234,2024-12-10,889787.24,Lumpsum,65+,< 5L,Tier 3,Gujarat
23340,2425,135773,2023-05-31,25457.09,SIP,25-34,5L-10L,Tier 3,Delhi
23341,4312,127890,2022-09-05,488094.21,Redemption,65+,5L-10L,Tier 2,Uttar Pradesh
23342,1933,115678,2023-04-12,2053.67,Redemption,65+,< 5L,Tier 2,Kerala
23343,3489,140987,2024-01-03,47409.52,SIP,55-64,20L-50L,Tier 1,Kerala
23344,4234,118834,2025-01-01,59818.04,Redemption,45-54,5L-10L,Tier 1,Rajasthan
23345,2367,141234,2026-03-06,320172.0,Redemption,35-44,20L-50L,Tier 2,Tamil Nadu
23346,834,141234,2024-11-01,8415.43,SIP,25-34,< 5L,Tier 1,West Bengal
23347,3564,140987,2023-10-06,232928.51,Lumpsum,25-34,20L-50L,Tier 1,Karnataka
23348,3599,151234,2023-03-14,41710.92,SIP,18-24,50L+,Tier 3,Delhi
23349,4755,129876,2025-02-26,12442.68,SIP,65+,20L-50L,Tier 2,Delhi
23350,1677,139847,2024-06-09,23327.9,SIP,35-44,< 5L,Tier 2,Haryana
23351,3360,147839,2025-01-23,14929.04,SIP,65+,5L-10L,Tier 2,Gujarat
23352,782,133322,2023-07-03,456496.83,Redemption,35-44,10L-20L,Tier 2,Madhya Pradesh
23353,3011,151234,2024-03-18,164926.21,Redemption,45-54,< 5L,Tier 1,Telangana
23354,4302,139847,2025-08-04,23233.49,SIP,35-44,20L-50L,Tier 2,Telangana
23355,3889,139847,2024-11-26,270683.62,Lumpsum,45-54,5L-10L,Tier 3,Gujarat
23356,1321,136789,2022-03-07,44544.99,Lumpsum,25-34,20L-50L,Tier 2,Rajasthan
23357,4624,149012,2023-12-24,486470.08,Redemption,45-54,10L-20L,Tier 3,Karnataka
23358,2913,153456,2025-03-27,2684.36,SIP,65+,10L-20L,Tier 2,Uttar Pradesh
23359,356,118765,2026-04-17,19056.51,SIP,45-54,20L-50L,Tier 3,Tamil Nadu
23360,254,128472,2024-03-07,17751.79,SIP,25-34,20L-50L,Tier 2,Haryana
23361,3316,142517,2024-04-03,437611.68,Lumpsum,45-54,< 5L,Tier 1,Karnataka
23362,3374,132198,2026-02-14,49596.83,SIP,55-64,< 5L,Tier 1,Gujarat
23363,2421,139847,2022-01-10,40947.34,SIP,35-44,5L-10L,Tier 2,Tamil Nadu
23364,4619,150345,2025-01-15,377474.18,Lumpsum,25-34,10L-20L,Tier 2,Uttar Pradesh
23365,4519,129876,2022-06-25,24418.59,SIP,65+,10L-20L,Tier 3,Karnataka
23366,2265,142517,2024-04-12,675735.35,Lumpsum,45-54,20L-50L,Tier 2,Tamil Nadu
23367,3976,133322,2022-12-06,2029.13,SIP,55-64,20L-50L,Tier 2,West Bengal
23368,422,138291,2026-04-05,12544.93,SIP,45-54,20L-50L,Tier 3,Delhi
23369,4066,154321,2022-09-06,52655.82,Lumpsum,55-64,10L-20L,Tier 2,Tamil Nadu
23370,4071,144321,2024-09-24,939.71,SIP,45-54,20L-50L,Tier 2,Madhya Pradesh
23371,3001,115678,2023-05-20,630762.01,Lumpsum,55-64,< 5L,Tier 3,Tamil Nadu
23372,2262,136789,2022-03-20,49144.76,SIP,45-54,20L-50L,Tier 3,Tamil Nadu
23373,1033,153456,2025-08-04,980035.82,Lumpsum,65+,5L-10L,Tier 2,Karnataka
23374,344,134567,2026-02-10,7023.7,SIP,55-64,5L-10L,Tier 3,Karnataka
23375,2398,151234,2023-03-01,24909.43,SIP,55-64,50L+,Tier 1,Haryana
23376,3644,142517,2025-11-02,4992.24,SIP,25-34,50L+,Tier 1,Gujarat
23377,4843,138291,2024-05-29,21270.63,SIP,55-64,< 5L,Tier 2,Uttar Pradesh
23378,3500,121098,2023-10-10,20869.78,SIP,45-54,20L-50L,Tier 1,West Bengal
23379,54,153456,2025-07-07,382977.45,Lumpsum,18-24,< 5L,Tier 2,Uttar Pradesh
23380,1700,120987,2023-10-19,335429.25,Lumpsum,35-44,< 5L,Tier 1,Rajasthan
23381,1623,123456,2022-02-24,29795.73,SIP,55-64,< 5L,Tier 1,Uttar Pradesh
23382,1540,122639,2024-07-05,16830.1,SIP,45-54,< 5L,Tier 1,Uttar Pradesh
23383,2864,129876,2022-11-22,41015.46,SIP,18-24,< 5L,Tier 2,West Bengal
23384,2334,140987,2024-12-07,46909.65,SIP,35-44,10L-20L,Tier 1,Kerala
23385,1175,119418,2025-07-05,33164.6,SIP,25-34,< 5L,Tier 3,Delhi
23386,3959,129876,2024-10-25,856156.26,Lumpsum,65+,< 5L,Tier 3,Haryana
23387,3392,144321,2023-01-06,27588.46,SIP,45-54,20L-50L,Tier 2,Haryana
23388,4132,139847,2023-08-03,180906.49,Redemption,65+,< 5L,Tier 2,Telangana
23389,3019,129876,2022-07-30,81048.22,Redemption,55-64,< 5L,Tier 2,West Bengal
23390,2982,150345,2025-11-09,968278.95,Lumpsum,25-34,20L-50L,Tier 3,Maharashtra
23391,3099,116543,2025-09-07,39905.56,SIP,45-54,20L-50L,Tier 2,Haryana
23392,1168,149012,2026-04-18,578822.67,Lumpsum,45-54,10L-20L,Tier 1,Uttar Pradesh
23393,3879,119418,2024-04-12,21015.57,SIP,25-34,50L+,Tier 1,Haryana
23394,784,135773,2022-07-18,38462.76,SIP,35-44,50L+,Tier 2,West Bengal
23395,2600,131234,2023-04-28,43167.75,SIP,18-24,50L+,Tier 1,Kerala
23396,1003,154321,2023-06-18,9555.09,SIP,65+,5L-10L,Tier 1,Gujarat
23397,3095,150345,2023-05-23,28607.17,SIP,25-34,5L-10L,Tier 3,Maharashtra
23398,2679,151234,2022-11-09,44226.19,SIP,55-64,20L-50L,Tier 1,Telangana
23399,4661,119418,2025-01-11,214638.22,Redemption,25-34,10L-20L,Tier 1,Rajasthan
23400,3778,137654,2023-03-22,2882.46,SIP,18-24,< 5L,Tier 2,Telangana
23401,48,144321,2025-12-27,110681.14,Redemption,55-64,< 5L,Tier 2,Telangana
23402,3858,124567,2025-05-09,30491.65,SIP,55-64,< 5L,Tier 1,Karnataka
23403,2165,143256,2022-05-30,14042.01,SIP,45-54,5L-10L,Tier 3,Uttar Pradesh
23404,1550,119418,2024-06-10,455876.45,Redemption,45-54,5L-10L,Tier 1,Karnataka
23405,1757,123456,2026-01-22,27543.35,SIP,18-24,< 5L,Tier 1,Maharashtra
23406,36,138543,2025-06-17,23235.67,SIP,55-64,5L-10L,Tier 1,Karnataka
23407,362,116543,2023-12-22,189922.13,Redemption,25-34,< 5L,Tier 3,Telangana
23408,612,142517,2022-11-22,32435.55,SIP,35-44,10L-20L,Tier 3,Kerala
23409,4085,132198,2025-09-29,446223.12,Lumpsum,35-44,5L-10L,Tier 2,Madhya Pradesh
23410,3423,146783,2023-03-16,10632.89,SIP,65+,< 5L,Tier 3,Telangana
23411,4470,121098,2022-09-08,791277.45,Lumpsum,45-54,10L-20L,Tier 2,Gujarat
23412,2197,128472,2023-11-30,12172.88,SIP,35-44,50L+,Tier 2,West Bengal
23413,1394,143256,2024-01-01,33333.37,SIP,25-34,50L+,Tier 1,Gujarat
23414,4742,140987,2024-09-07,856368.51,Lumpsum,18-24,5L-10L,Tier 3,Kerala
23415,878,129876,2024-08-27,32349.97,SIP,65+,5L-10L,Tier 1,Telangana
23416,1147,145672,2025-03-09,18520.51,Lumpsum,35-44,< 5L,Tier 1,Kerala
23417,4645,154321,2025-11-28,18579.25,SIP,55-64,< 5L,Tier 1,Haryana
23418,2649,143256,2022-04-20,8881.09,SIP,55-64,20L-50L,Tier 2,Gujarat
23419,3912,147210,2024-06-06,14649.17,SIP,55-64,10L-20L,Tier 1,Haryana
23420,2447,141234,2024-11-20,47526.86,SIP,55-64,5L-10L,Tier 1,Tamil Nadu
23421,1516,121098,2024-09-11,49177.35,SIP,65+,50L+,Tier 3,Telangana
23422,3478,120987,2024-02-24,35546.89,SIP,35-44,5L-10L,Tier 2,Gujarat
23423,1698,150345,2024-03-20,553769.82,Lumpsum,45-54,20L-50L,Tier 3,Telangana
23424,1795,147839,2025-08-04,579736.3,Lumpsum,25-34,50L+,Tier 2,Uttar Pradesh
23425,4968,137654,2024-06-18,38460.89,SIP,45-54,10L-20L,Tier 1,Kerala
23426,4078,119418,2023-10-12,18402.43,SIP,55-64,20L-50L,Tier 1,Rajasthan
23427,3186,122639,2023-10-02,14628.81,SIP,25-34,50L+,Tier 2,Delhi
23428,3900,128472,2024-01-19,318955.44,Lumpsum,35-44,5L-10L,Tier 2,Uttar Pradesh
23429,4475,139847,2023-05-12,530470.45,Lumpsum,55-64,20L-50L,Tier 1,Delhi
23430,2808,152167,2024-07-21,7803.17,SIP,18-24,10L-20L,Tier 2,Gujarat
23431,785,143256,2022-04-14,46075.77,SIP,65+,10L-20L,Tier 2,Gujarat
23432,45,128472,2025-09-06,401975.88,Lumpsum,65+,50L+,Tier 2,Haryana
23433,2796,138291,2023-02-18,32124.61,Lumpsum,18-24,10L-20L,Tier 1,Karnataka
23434,769,131234,2023-10-25,141122.8,Lumpsum,25-34,10L-20L,Tier 1,Madhya Pradesh
23435,4109,146783,2023-09-05,23880.81,SIP,55-64,10L-20L,Tier 1,Gujarat
23436,1723,123456,2024-02-04,25398.67,SIP,18-24,20L-50L,Tier 1,Maharashtra
23437,76,145672,2024-12-02,343881.28,Redemption,55-64,20L-50L,Tier 3,Karnataka
23438,4392,148540,2024-01-31,216430.51,Redemption,35-44,50L+,Tier 2,Tamil Nadu
23439,1418,129876,2024-06-28,3238.21,SIP,45-54,< 5L,Tier 2,Karnataka
23440,1048,138291,2024-01-12,26736.15,Redemption,65+,50L+,Tier 3,Madhya Pradesh
23441,2426,144321,2025-04-05,29535.5,SIP,65+,< 5L,Tier 2,Haryana
23442,2093,140987,2023-07-07,196410.02,Lumpsum,35-44,5L-10L,Tier 1,Uttar Pradesh
23443,2497,134567,2025-04-30,24614.98,SIP,25-34,50L+,Tier 2,Karnataka
23444,1548,131234,2025-10-14,150612.5,Lumpsum,18-24,50L+,Tier 2,Madhya Pradesh
23445,3215,147210,2024-09-08,803249.7,Lumpsum,35-44,5L-10L,Tier 2,Gujarat
23446,1608,129876,2025-01-01,361969.81,Redemption,25-34,5L-10L,Tier 2,West Bengal
23447,3991,116543,2024-07-02,17746.26,SIP,25-34,50L+,Tier 1,Karnataka
23448,3433,131234,2022-03-14,326918.77,Lumpsum,25-34,50L+,Tier 3,Kerala
23449,2529,139847,2025-12-07,88736.02,Lumpsum,18-24,< 5L,Tier 3,Madhya Pradesh
23450,1175,120987,2022-08-28,101547.63,Redemption,25-34,< 5L,Tier 3,Delhi
23451,3272,154321,2025-02-18,32637.47,SIP,35-44,50L+,Tier 2,Karnataka
23452,267,123456,2023-12-16,32091.6,SIP,25-34,10L-20L,Tier 2,Karnataka
23453,2112,135773,2022-10-08,2575.87,SIP,55-64,20L-50L,Tier 2,Telangana
23454,1767,143256,2022-10-30,338853.99,Lumpsum,45-54,5L-10L,Tier 2,Gujarat
23455,3380,154321,2023-05-19,917584.76,Lumpsum,35-44,5L-10L,Tier 3,West Bengal
23456,4173,131234,2025-08-27,6393.49,SIP,18-24,< 5L,Tier 2,Tamil Nadu
23457,3088,147210,2024-06-20,7340.0,SIP,18-24,50L+,Tier 3,Gujarat
23458,718,144321,2023-06-09,16410.33,SIP,18-24,5L-10L,Tier 2,Maharashtra
23459,348,132198,2023-04-23,106822.82,Lumpsum,35-44,< 5L,Tier 2,Madhya Pradesh
