investor_id,age_group,gender,city_tier,annual_income_lakh,total_invested,num_transactions,avg_sip_amount
INV004179,26-35,Female,T30,19.3,1130578,10,113057.8
INV004180,26-35,Male,B30,17.2,14248,2,7124.0
INV004181,26-35,Female,T30,17.8,773918,8,96739.75
INV004182,26-35,Male,T30,10.8,224353,3,74784.33333333333
INV004183,26-35,Male,T30,13.2,8752,4,2188.0
INV004184,26-35,Male,T30,9.9,1394816,10,139481.6
INV004185,46-55,Male,B30,38.5,203460,6,33910.0
INV004186,36-45,Female,B30,41.9,302014,3,100671.33333333333
INV004187,18-25,Male,T30,5.6,14014,3,4671.333333333333
INV004188,26-35,Male,T30,7.4,1092671,4,273167.75
INV004189,26-35,Male,B30,23.1,328335,3,109445.0
INV004190,46-55,Male,T30,38.9,709950,6,118325.0
INV004191,26-35,Female,B30,19.5,686853,11,62441.181818181816
INV004192,26-35,Male,T30,17.1,9078,3,3026.0
INV004193,26-35,Male,T30,17.1,980800,5,196160.0
INV004194,36-45,Female,T30,25.3,37391,3,12463.666666666666
INV004195,26-35,Male,B30,9.1,539230,4,134807.5
INV004196,46-55,Male,T30,44.4,851053,10,85105.3
INV004197,46-55,Male,T30,62.9,395023,4,98755.75
INV004198,26-35,Male,T30,6.1,1758,2,879.0
INV004199,56+,Male,T30,76.5,139933,7,19990.428571428572
INV004200,36-45,Male,B30,35.9,444471,3,148157.0
INV004201,36-45,Male,T30,20.2,1436307,7,205186.7142857143
INV004202,36-45,Female,T30,56.9,91560,9,10173.333333333334
INV004203,18-25,Male,T30,7.9,200636,10,20063.6
INV004204,36-45,Male,T30,51.7,977889,7,139698.42857142858
INV004205,56+,Female,T30,56.9,704400,9,78266.66666666667
INV004206,26-35,Female,T30,20.9,251407,2,125703.5
INV004207,56+,Female,T30,53.3,565336,5,113067.2
INV004208,36-45,Male,T30,53.3,1079665,9,119962.77777777778
INV004209,56+,Male,T30,9.9,37818,2,18909.0
INV004210,56+,Male,B30,23.9,973856,6,162309.33333333334
INV004211,56+,Male,T30,40.3,138472,3,46157.333333333336
INV004212,36-45,Male,B30,41.5,615013,9,68334.77777777778
INV004213,18-25,Male,T30,4.5,399522,2,199761.0
INV004214,26-35,Female,B30,19.8,62195,3,20731.666666666668
INV004215,18-25,Male,T30,7.5,13763,2,6881.5
INV004216,26-35,Male,T30,8.3,200762,8,25095.25
INV004217,46-55,Female,B30,30.7,227144,3,75714.66666666667
INV004218,26-35,Male,T30,14.9,320141,1,320141.0
INV004219,26-35,Male,T30,7.6,518031,1,518031.0
INV004220,26-35,Female,B30,15.1,162867,4,40716.75
INV004221,36-45,Female,B30,59.4,237566,2,118783.0
INV004222,26-35,Male,B30,10.9,355194,6,59199.0
INV004223,36-45,Female,B30,49.3,1976215,12,164684.58333333334
INV004224,56+,Male,B30,34.4,595386,7,85055.14285714286
INV004225,26-35,Male,T30,24.8,928665,8,116083.125
INV004226,18-25,Male,T30,3.9,1981597,10,198159.7
INV004227,18-25,Female,T30,4.5,18772,2,9386.0
INV004228,26-35,Female,B30,18.0,700679,10,70067.9
INV004229,36-45,Female,T30,59.1,14260,3,4753.333333333333
INV004230,18-25,Female,T30,7.4,2356940,10,235694.0
INV004231,56+,Male,T30,17.5,1705357,12,142113.08333333334
INV004232,26-35,Male,T30,19.0,1531317,12,127609.75
INV004233,26-35,Female,B30,8.7,1329687,7,189955.2857142857
INV004234,26-35,Male,T30,22.8,32313,2,16156.5
INV004235,26-35,Male,T30,7.7,176366,2,88183.0
INV004236,26-35,Female,B30,19.0,535623,3,178541.0
INV004237,36-45,Male,B30,14.1,1205006,8,150625.75
INV004238,36-45,Male,B30,40.2,663491,5,132698.2
INV004239,18-25,Female,T30,6.3,409573,9,45508.11111111111
INV004240,18-25,Male,T30,7.1,41358,5,8271.6
INV004241,36-45,Male,T30,18.9,479295,12,39941.25
INV004242,26-35,Male,B30,14.9,23053,2,11526.5
INV004243,36-45,Female,B30,38.7,1200623,12,100051.91666666667
INV004244,26-35,Male,T30,16.8,1014040,5,202808.0
INV004245,26-35,Male,T30,21.6,199637,1,199637.0
INV004246,36-45,Female,T30,12.2,1068696,11,97154.18181818182
INV004247,18-25,Male,T30,4.9,889560,9,98840.0
INV004248,46-55,Male,T30,89.3,620425,8,77553.125
INV004249,26-35,Male,B30,23.2,749322,3,249774.0
INV004250,26-35,Female,T30,6.4,1476055,6,246009.16666666666
INV004251,36-45,Male,T30,37.9,21376,1,21376.0
INV004252,36-45,Male,B30,58.7,823829,8,102978.625
INV004253,36-45,Male,B30,42.3,352037,6,58672.833333333336
INV004254,36-45,Male,B30,58.3,1594751,9,177194.55555555556
INV004255,26-35,Female,B30,17.1,78364,2,39182.0
INV004256,26-35,Male,B30,22.3,216214,4,54053.5
INV004257,36-45,Male,T30,22.0,569390,6,94898.33333333333
INV004258,36-45,Male,T30,56.6,464963,11,42269.36363636364
INV004259,26-35,Female,T30,24.3,482060,4,120515.0
INV004260,26-35,Male,B30,18.8,76688,2,38344.0
INV004261,56+,Male,T30,49.8,347634,5,69526.8
INV004262,26-35,Male,B30,6.2,726533,6,121088.83333333333
INV004263,26-35,Female,T30,9.6,419816,6,69969.33333333333
INV004264,36-45,Female,T30,45.2,1433652,8,179206.5
INV004265,18-25,Male,B30,7.6,709214,7,101316.28571428571
INV004266,36-45,Male,T30,35.9,1528393,11,138944.81818181818
INV004267,46-55,Male,T30,99.7,1718006,12,143167.16666666666
INV004268,26-35,Female,T30,10.1,1200383,7,171483.2857142857
INV004269,26-35,Male,T30,21.0,312905,2,156452.5
INV004270,18-25,Male,B30,5.7,1203341,11,109394.63636363637
INV004271,18-25,Male,T30,3.2,1732184,12,144348.66666666666
INV004272,46-55,Female,B30,25.5,1158614,8,144826.75
INV004273,26-35,Male,B30,17.5,474637,6,79106.16666666667
INV004274,26-35,Male,B30,20.4,2186587,11,198780.63636363635
INV004275,36-45,Male,T30,21.6,73996,2,36998.0
INV004276,26-35,Male,B30,13.4,2182732,9,242525.77777777778
INV004277,26-35,Male,T30,19.6,117954,5,23590.8
INV004278,26-35,Male,T30,21.8,1610675,12,134222.91666666666
INV004279,36-45,Male,T30,35.7,1009498,11,91772.54545454546
INV004280,26-35,Female,T30,8.5,841755,7,120250.71428571429
INV004281,26-35,Female,T30,15.9,1275263,11,115933.0
INV004282,26-35,Male,B30,20.8,289518,10,28951.8
INV004283,26-35,Male,T30,9.6,1354376,11,123125.09090909091
INV004284,36-45,Male,B30,40.7,39896,3,13298.666666666666
INV004285,26-35,Male,T30,8.0,381655,11,34695.90909090909
INV004286,36-45,Female,B30,56.0,710514,3,236838.0
INV004287,26-35,Female,T30,18.1,290533,8,36316.625
INV004288,18-25,Female,B30,6.1,935752,12,77979.33333333333
INV004289,26-35,Male,T30,14.8,183947,12,15328.916666666666
INV004290,46-55,Male,T30,41.9,1730184,12,144182.0
INV004291,56+,Female,T30,30.4,891066,4,222766.5
INV004292,26-35,Male,B30,13.0,152985,1,152985.0
INV004293,36-45,Male,T30,54.9,315894,10,31589.4
INV004294,56+,Female,T30,76.0,1482584,8,185323.0
INV004295,36-45,Male,T30,50.6,975463,12,81288.58333333333
INV004296,26-35,Male,T30,18.2,1099344,11,99940.36363636363
INV004297,36-45,Female,T30,19.5,1139601,12,94966.75
INV004298,36-45,Female,T30,55.5,668324,8,83540.5
INV004299,26-35,Female,T30,23.1,820216,11,74565.09090909091
INV004300,26-35,Male,T30,12.4,611591,6,101931.83333333333
INV004301,18-25,Male,B30,6.2,428754,4,107188.5
INV004302,46-55,Male,B30,63.4,1188234,7,169747.7142857143
INV004303,26-35,Male,T30,24.4,757357,7,108193.85714285714
INV004304,18-25,Male,T30,5.5,528082,5,105616.4
INV004305,36-45,Female,T30,30.1,675557,5,135111.4
INV004306,26-35,Female,T30,20.4,1205767,10,120576.7
INV004307,26-35,Male,B30,19.3,729313,7,104187.57142857143
INV004308,26-35,Female,T30,11.1,518885,10,51888.5
INV004309,26-35,Female,T30,15.8,17381,1,17381.0
INV004310,36-45,Male,T30,18.3,657822,6,109637.0
INV004311,26-35,Female,B30,17.0,961944,5,192388.8
INV004312,18-25,Female,T30,4.3,449812,2,224906.0
INV004313,36-45,Male,B30,44.3,422095,4,105523.75
INV004314,26-35,Male,T30,19.2,984584,9,109398.22222222222
INV004315,46-55,Female,B30,64.3,233438,2,116719.0
INV004316,46-55,Male,T30,79.5,965077,8,120634.625
INV004317,36-45,Male,T30,32.6,241685,2,120842.5
INV004318,56+,Female,B30,54.7,193975,9,21552.777777777777
INV004319,18-25,Male,T30,3.9,482270,12,40189.166666666664
INV004320,26-35,Female,T30,8.1,390607,6,65101.166666666664
INV004321,26-35,Male,T30,16.0,791546,11,71958.72727272728
INV004322,26-35,Female,T30,19.8,611483,6,101913.83333333333
INV004323,26-35,Male,T30,10.5,965,1,965.0
INV004324,36-45,Male,T30,42.4,1023185,12,85265.41666666667
INV004325,36-45,Male,T30,26.3,644892,2,322446.0
INV004326,26-35,Male,T30,7.5,421977,12,35164.75
INV004327,26-35,Male,B30,10.8,337442,1,337442.0
INV004328,26-35,Female,T30,12.8,196420,4,49105.0
INV004329,18-25,Female,T30,7.5,661546,6,110257.66666666667
INV004330,46-55,Female,B30,92.7,314594,4,78648.5
INV004331,26-35,Male,B30,12.4,134869,2,67434.5
INV004332,36-45,Female,B30,52.1,803284,11,73025.81818181818
INV004333,36-45,Female,T30,14.8,892917,7,127559.57142857143
INV004334,26-35,Female,B30,6.6,705738,6,117623.0
INV004335,26-35,Female,T30,6.6,413665,9,45962.77777777778
INV004336,46-55,Female,T30,35.0,674265,7,96323.57142857143
INV004337,18-25,Male,T30,4.0,1668017,6,278002.8333333333
INV004338,46-55,Female,T30,82.5,519771,12,43314.25
INV004339,26-35,Female,T30,7.3,1256799,9,139644.33333333334
INV004340,26-35,Male,B30,17.9,964485,9,107165.0
INV004341,18-25,Male,B30,7.5,624464,8,78058.0
INV004342,46-55,Female,B30,22.1,431099,6,71849.83333333333
INV004343,18-25,Male,B30,7.9,1681957,12,140163.08333333334
INV004344,26-35,Male,B30,13.5,1593588,4,398397.0
INV004345,36-45,Female,T30,33.3,1593534,12,132794.5
INV004346,26-35,Male,B30,19.4,833777,6,138962.83333333334
INV004347,36-45,Male,T30,20.5,1034095,8,129261.875
INV004348,26-35,Female,T30,13.4,983251,11,89386.45454545454
INV004349,26-35,Female,T30,9.3,1242203,11,112927.54545454546
INV004350,36-45,Male,T30,13.0,280018,5,56003.6
INV004351,18-25,Male,T30,6.3,87073,3,29024.333333333332
INV004352,18-25,Female,T30,5.8,289406,6,48234.333333333336
INV004353,56+,Male,B30,31.2,467624,9,51958.22222222222
INV004354,26-35,Female,B30,17.8,454252,6,75708.66666666667
INV004355,18-25,Male,T30,5.6,378928,2,189464.0
INV004356,36-45,Male,T30,37.3,1186724,10,118672.4
INV004357,46-55,Female,T30,55.6,523950,10,52395.0
INV004358,26-35,Male,B30,6.5,974853,12,81237.75
INV004359,26-35,Male,T30,9.4,1211659,5,242331.8
INV004360,26-35,Female,B30,15.9,1177476,9,130830.66666666667
INV004361,26-35,Female,B30,18.4,899317,10,89931.7
INV004362,26-35,Female,T30,12.1,1324874,11,120443.09090909091
INV004363,26-35,Male,T30,20.5,1515632,10,151563.2
INV004364,36-45,Male,T30,30.6,1273821,10,127382.1
INV004365,26-35,Male,T30,19.4,1569977,12,130831.41666666667
INV004366,46-55,Female,T30,81.1,839938,8,104992.25
INV004367,26-35,Female,B30,8.3,219613,7,31373.285714285714
INV004368,36-45,Male,T30,33.7,155074,6,25845.666666666668
INV004369,26-35,Male,T30,16.8,1254711,9,139412.33333333334
INV004370,18-25,Male,T30,5.7,794015,3,264671.6666666667
INV004371,26-35,Female,B30,19.7,590062,4,147515.5
INV004372,26-35,Female,B30,22.9,914553,12,76212.75
INV004373,56+,Male,B30,11.6,53163,1,53163.0
INV004374,36-45,Female,B30,16.5,1650253,10,165025.3
INV004375,26-35,Male,B30,17.7,652518,6,108753.0
INV004376,46-55,Female,T30,92.6,2187828,12,182319.0
INV004377,18-25,Male,B30,6.1,319309,5,63861.8
INV004378,26-35,Female,T30,23.2,1262031,7,180290.14285714287
INV004379,18-25,Male,T30,6.0,1116637,8,139579.625
INV004380,36-45,Male,T30,16.6,548632,6,91438.66666666667
INV004381,46-55,Female,T30,27.2,511801,7,73114.42857142857
INV004382,56+,Male,T30,31.3,7866,2,3933.0
INV004383,36-45,Female,B30,23.8,8302,1,8302.0
INV004384,26-35,Male,T30,12.1,1498088,9,166454.22222222222
INV004385,26-35,Male,T30,8.2,53072,1,53072.0
INV004386,18-25,Male,B30,5.5,354897,3,118299.0
INV004387,18-25,Male,B30,4.1,660532,4,165133.0
INV004388,26-35,Female,T30,10.3,2104186,12,175348.83333333334
INV004389,36-45,Male,B30,53.3,636616,3,212205.33333333334
INV004390,18-25,Female,T30,6.0,942735,4,235683.75
INV004391,26-35,Female,T30,23.3,511822,7,73117.42857142857
INV004392,18-25,Male,T30,6.7,701199,10,70119.9
INV004393,26-35,Female,T30,21.5,1253163,7,179023.2857142857
INV004394,26-35,Female,B30,21.9,133413,4,33353.25
INV004395,36-45,Female,T30,58.3,151502,2,75751.0
INV004396,26-35,Female,B30,15.0,242810,1,242810.0
INV004397,18-25,Male,B30,7.5,210482,1,210482.0
INV004398,46-55,Male,T30,95.2,923978,6,153996.33333333334
INV004399,56+,Female,T30,52.3,757420,3,252473.33333333334
INV004400,26-35,Male,B30,19.5,1421229,11,129202.63636363637
INV004401,26-35,Male,B30,22.6,408970,9,45441.11111111111
INV004402,18-25,Female,T30,6.4,259333,3,86444.33333333333
INV004403,26-35,Male,T30,17.6,1357980,10,135798.0
INV004404,26-35,Male,T30,22.1,700162,4,175040.5
INV004405,36-45,Female,T30,35.9,496031,1,496031.0
INV004406,36-45,Male,T30,12.2,121967,3,40655.666666666664
INV004407,18-25,Male,T30,7.7,702691,7,100384.42857142857
INV004408,26-35,Male,B30,23.5,1171482,7,167354.57142857142
INV004409,26-35,Female,T30,7.2,80706,1,80706.0
INV004410,36-45,Male,T30,45.5,484344,12,40362.0
INV004411,26-35,Female,T30,13.8,1077719,9,119746.55555555556
INV004412,26-35,Female,B30,21.6,143230,8,17903.75
INV004413,26-35,Male,T30,14.7,847375,11,77034.09090909091
INV004414,26-35,Male,T30,6.6,524610,10,52461.0
INV004415,26-35,Male,T30,6.3,250610,3,83536.66666666667
INV004416,18-25,Male,T30,7.3,4257,1,4257.0
INV004417,26-35,Male,T30,7.2,753491,4,188372.75
INV004418,26-35,Female,B30,23.2,485635,7,69376.42857142857
INV004419,18-25,Female,B30,3.1,929353,3,309784.3333333333
INV004420,36-45,Male,T30,14.6,68654,5,13730.8
INV004421,26-35,Male,B30,20.5,438018,9,48668.666666666664
INV004422,36-45,Female,T30,18.1,408380,2,204190.0
INV004423,18-25,Female,B30,7.0,392760,2,196380.0
INV004424,46-55,Female,T30,90.1,7861,2,3930.5
INV004425,26-35,Female,B30,18.6,259754,4,64938.5
INV004426,26-35,Male,T30,10.4,110356,4,27589.0
INV004427,36-45,Female,B30,54.2,342958,12,28579.833333333332
INV004428,26-35,Female,B30,6.7,1181844,11,107440.36363636363
INV004429,36-45,Male,T30,21.7,247304,2,123652.0
INV004430,56+,Male,T30,26.4,63225,2,31612.5
INV004431,26-35,Male,B30,19.8,35842,1,35842.0
INV004432,26-35,Male,T30,14.2,678369,3,226123.0
INV004433,26-35,Female,T30,19.8,245358,2,122679.0
INV004434,46-55,Male,T30,17.7,1582842,12,131903.5
INV004435,26-35,Female,T30,15.9,614221,4,153555.25
INV004436,56+,Male,T30,30.3,1055410,8,131926.25
INV004437,26-35,Male,T30,13.7,2093417,8,261677.125
INV004438,26-35,Female,T30,23.2,24578,2,12289.0
INV004439,26-35,Male,B30,8.6,662448,6,110408.0
INV004440,36-45,Male,T30,33.5,358808,6,59801.333333333336
INV004441,26-35,Male,T30,24.0,62582,5,12516.4
INV004442,18-25,Male,B30,5.8,2000820,11,181892.72727272726
INV004443,26-35,Female,B30,13.0,1919828,11,174529.81818181818
INV004444,56+,Female,T30,19.8,558647,3,186215.66666666666
INV004445,36-45,Male,T30,25.7,1017751,6,169625.16666666666
INV004446,26-35,Male,T30,14.8,812785,11,73889.54545454546
INV004447,36-45,Female,T30,53.4,1029931,10,102993.1
INV004448,26-35,Male,B30,20.3,922285,8,115285.625
INV004449,36-45,Male,T30,16.6,14561,4,3640.25
INV004450,36-45,Male,B30,16.7,1699827,12,141652.25
INV004451,56+,Male,B30,78.6,243754,8,30469.25
INV004452,26-35,Male,B30,17.6,1374073,11,124915.72727272728
INV004453,36-45,Male,T30,14.3,718456,5,143691.2
INV004454,36-45,Male,T30,37.4,1808336,11,164394.18181818182
INV004455,18-25,Female,T30,3.5,1998798,12,166566.5
INV004456,26-35,Female,T30,7.0,49102,2,24551.0
INV004457,18-25,Male,T30,6.7,1630499,11,148227.18181818182
INV004458,26-35,Female,T30,12.3,1393899,6,232316.5
INV004459,26-35,Female,T30,9.2,841499,11,76499.90909090909
INV004460,26-35,Male,T30,24.7,422217,11,38383.36363636364
INV004461,46-55,Male,T30,80.3,1445017,9,160557.44444444444
INV004462,26-35,Female,T30,14.9,57249,3,19083.0
INV004463,26-35,Female,T30,16.1,1115800,10,111580.0
INV004464,26-35,Female,B30,11.9,623631,8,77953.875
INV004465,26-35,Male,T30,14.2,816324,11,74211.27272727272
INV004466,18-25,Female,T30,3.7,1733174,10,173317.4
INV004467,46-55,Male,T30,52.4,834394,8,104299.25
INV004468,46-55,Female,T30,20.8,552875,9,61430.555555555555
INV004469,26-35,Female,T30,24.1,206958,3,68986.0
INV004470,26-35,Male,T30,24.6,108088,1,108088.0
INV004471,26-35,Female,T30,20.2,20376,4,5094.0
INV004472,26-35,Female,T30,19.1,883740,11,80340.0
INV004473,18-25,Male,B30,5.6,553762,10,55376.2
INV004474,46-55,Male,T30,16.5,374111,7,53444.42857142857
INV004475,26-35,Male,B30,18.2,954423,11,86765.72727272728
INV004476,26-35,Male,T30,9.3,714123,9,79347.0
INV004477,46-55,Female,T30,88.3,628769,10,62876.9
INV004478,26-35,Male,T30,13.8,937295,3,312431.6666666667
INV004479,36-45,Male,T30,43.7,126983,5,25396.6
INV004480,26-35,Male,T30,21.7,2048,1,2048.0
INV004481,46-55,Male,T30,60.1,1069905,9,118878.33333333333
INV004482,18-25,Female,B30,6.8,1080314,8,135039.25
INV004483,46-55,Female,T30,72.3,997574,6,166262.33333333334
INV004484,46-55,Male,B30,61.9,1187083,10,118708.3
INV004485,18-25,Male,B30,6.6,449117,5,89823.4
INV004486,26-35,Male,B30,14.4,1010601,6,168433.5
INV004487,26-35,Female,B30,24.4,1599960,7,228565.7142857143
INV004488,56+,Male,B30,69.8,47070,5,9414.0
INV004489,26-35,Male,B30,15.2,585919,5,117183.8
INV004490,18-25,Female,T30,3.9,327362,5,65472.4
INV004491,46-55,Male,T30,83.6,908386,5,181677.2
INV004492,26-35,Male,B30,18.6,555512,7,79358.85714285714
INV004493,36-45,Male,T30,19.3,1847054,11,167914.0
INV004494,26-35,Female,T30,22.0,270632,4,67658.0
INV004495,36-45,Female,B30,24.4,915072,8,114384.0
INV004496,18-25,Female,T30,6.3,1753950,11,159450.0
INV004497,26-35,Female,T30,13.3,1695293,12,141274.41666666666
INV004498,26-35,Male,T30,6.7,482390,7,68912.85714285714
INV004499,18-25,Female,B30,6.6,451088,1,451088.0
INV004500,46-55,Male,B30,45.2,1253486,5,250697.2
INV004501,26-35,Male,T30,11.3,63824,2,31912.0
INV004502,36-45,Male,B30,59.0,1153295,11,104845.0
INV004503,36-45,Male,T30,14.9,39450,2,19725.0
INV004504,46-55,Male,T30,46.3,916987,10,91698.7
INV004505,26-35,Male,B30,7.8,1213997,11,110363.36363636363
INV004506,46-55,Male,B30,76.9,611072,5,122214.4
INV004507,18-25,Female,T30,6.4,2116,1,2116.0
INV004508,36-45,Female,B30,36.5,1661712,11,151064.72727272726
INV004509,26-35,Female,T30,20.3,525655,6,87609.16666666667
INV004510,56+,Male,T30,71.8,1478126,7,211160.85714285713
INV004511,46-55,Female,T30,43.6,191143,7,27306.14285714286
INV004512,26-35,Male,T30,16.9,4709,1,4709.0
INV004513,36-45,Female,B30,16.9,1529551,10,152955.1
INV004514,46-55,Male,B30,40.1,408857,6,68142.83333333333
INV004515,18-25,Female,B30,5.2,1254594,8,156824.25
INV004516,36-45,Male,T30,14.4,419462,5,83892.4
INV004517,46-55,Female,T30,68.5,819629,8,102453.625
INV004518,26-35,Female,T30,24.4,378413,7,54059.0
INV004519,18-25,Female,B30,6.2,1319572,7,188510.2857142857
INV004520,26-35,Female,T30,15.7,825770,7,117967.14285714286
INV004521,18-25,Male,T30,7.9,1496071,12,124672.58333333333
INV004522,46-55,Female,T30,69.1,1418283,6,236380.5
INV004523,26-35,Female,T30,13.5,1131920,10,113192.0
INV004524,18-25,Male,T30,4.3,753265,4,188316.25
INV004525,26-35,Male,T30,11.4,749764,4,187441.0
INV004526,36-45,Male,T30,19.9,1197242,10,119724.2
INV004527,36-45,Male,T30,39.6,1079597,9,119955.22222222222
INV004528,46-55,Male,T30,82.5,138706,7,19815.14285714286
INV004529,18-25,Male,B30,6.3,965533,8,120691.625
INV004530,36-45,Male,B30,36.2,562405,4,140601.25
INV004531,26-35,Male,T30,8.4,548416,10,54841.6
INV004532,36-45,Male,T30,23.1,277701,2,138850.5
INV004533,36-45,Male,T30,51.5,431626,8,53953.25
INV004534,26-35,Male,B30,8.8,601022,9,66780.22222222222
INV004535,26-35,Female,T30,19.2,43363,2,21681.5
INV004536,26-35,Female,T30,6.3,77635,2,38817.5
INV004537,18-25,Female,T30,5.9,533928,4,133482.0
INV004538,26-35,Male,T30,23.3,3436,1,3436.0
INV004539,26-35,Male,B30,18.0,780682,4,195170.5
INV004540,36-45,Male,T30,48.9,1559804,12,129983.66666666667
INV004541,26-35,Female,T30,9.6,2645,1,2645.0
INV004542,36-45,Male,T30,53.7,1432222,11,130202.0
INV004543,36-45,Female,B30,50.1,95022,3,31674.0
INV004544,36-45,Male,T30,52.1,1706696,9,189632.88888888888
INV004545,26-35,Male,T30,12.8,1006077,7,143725.2857142857
INV004546,36-45,Male,B30,28.4,96956,5,19391.2
INV004547,36-45,Female,B30,42.8,1820145,11,165467.72727272726
INV004548,36-45,Female,T30,58.1,1061900,6,176983.33333333334
INV004549,36-45,Male,T30,40.7,86528,6,14421.333333333334
INV004550,18-25,Female,B30,5.4,284417,1,284417.0
INV004551,18-25,Male,B30,6.0,1216353,9,135150.33333333334
INV004552,36-45,Female,T30,42.8,214341,2,107170.5
INV004553,26-35,Male,B30,13.7,1250883,9,138987.0
INV004554,26-35,Female,T30,10.7,943211,4,235802.75
INV004555,36-45,Female,T30,24.4,392122,10,39212.2
INV004556,26-35,Male,B30,18.6,295967,2,147983.5
INV004557,26-35,Male,B30,8.0,203164,5,40632.8
INV004558,36-45,Male,T30,56.3,639125,4,159781.25
INV004559,26-35,Male,T30,15.9,795341,3,265113.6666666667
INV004560,36-45,Male,B30,42.7,213520,10,21352.0
INV004561,26-35,Male,B30,18.8,11520,3,3840.0
INV004562,26-35,Female,T30,19.0,1174298,9,130477.55555555556
INV004563,46-55,Female,T30,32.2,1009125,10,100912.5
INV004564,26-35,Male,B30,7.6,107377,2,53688.5
INV004565,26-35,Male,T30,9.2,1815703,7,259386.14285714287
INV004566,26-35,Male,T30,20.1,446712,5,89342.4
INV004567,56+,Male,T30,75.0,716596,7,102370.85714285714
INV004568,18-25,Male,B30,7.3,662519,5,132503.8
INV004569,36-45,Male,B30,47.3,848167,3,282722.3333333333
INV004570,56+,Male,B30,20.7,49396,3,16465.333333333332
INV004571,18-25,Female,T30,4.6,330657,1,330657.0
INV004572,46-55,Female,B30,79.2,16694,1,16694.0
INV004573,36-45,Female,T30,36.8,28264,5,5652.8
INV004574,36-45,Male,T30,54.3,921702,12,76808.5
INV004575,26-35,Male,T30,9.0,472040,3,157346.66666666666
INV004576,46-55,Male,T30,54.5,609972,8,76246.5
INV004577,56+,Male,T30,56.9,58369,1,58369.0
INV004578,26-35,Male,T30,21.0,661761,6,110293.5
INV004579,26-35,Male,T30,18.7,530141,11,48194.63636363636
INV004580,18-25,Male,T30,6.2,5856,1,5856.0
INV004581,26-35,Male,T30,14.7,272081,9,30231.222222222223
INV004582,56+,Male,T30,67.1,2000509,11,181864.45454545456
